id;nome;selecao/pagina;numero;posicao;raridade;status;caminho_da_imagem
wc26-panama-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Panamá;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-10-a-confirmar-10.webp
wc26-panama-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Panamá;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-11-a-confirmar-11.webp
wc26-panama-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Panamá;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-12-a-confirmar-12.webp
wc26-panama-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Panamá;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-13-a-confirmar-13.webp
wc26-panama-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Panamá;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-14-a-confirmar-14.webp
wc26-panama-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Panamá;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-15-a-confirmar-15.webp
wc26-panama-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Panamá;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-16-a-confirmar-16.webp
wc26-panama-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Panamá;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-17-a-confirmar-17.webp
wc26-panama-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Panamá;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-18-a-confirmar-18.webp
wc26-panama-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Panamá;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-19-a-confirmar-19.webp
wc26-panama-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Panamá;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-20-a-confirmar-20.webp
wc26-panama-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Panamá;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-21-a-confirmar-21.webp
wc26-panama-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Panamá;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-22-a-confirmar-22.webp
wc26-panama-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Panamá;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-23-a-confirmar-23.webp
wc26-panama-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Panamá;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-24-a-confirmar-24.webp
wc26-panama-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Panamá;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-25-a-confirmar-25.webp
wc26-panama-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Panamá;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-panama/wc26-panama-jogador-26-a-confirmar-26.webp
wc26-haiti-jogador-01-a-confirmar-01;Jogador 01 — a confirmar;Haiti;1;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-01-a-confirmar-01.webp
wc26-haiti-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;Haiti;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-02-a-confirmar-02.webp
wc26-haiti-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;Haiti;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-03-a-confirmar-03.webp
wc26-haiti-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;Haiti;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-04-a-confirmar-04.webp
wc26-haiti-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Haiti;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-05-a-confirmar-05.webp
wc26-haiti-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Haiti;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-06-a-confirmar-06.webp
wc26-haiti-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Haiti;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-07-a-confirmar-07.webp
wc26-haiti-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Haiti;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-08-a-confirmar-08.webp
wc26-haiti-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Haiti;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-09-a-confirmar-09.webp
wc26-haiti-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Haiti;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-10-a-confirmar-10.webp
wc26-haiti-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Haiti;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-11-a-confirmar-11.webp
wc26-haiti-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Haiti;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-12-a-confirmar-12.webp
wc26-haiti-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Haiti;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-13-a-confirmar-13.webp
wc26-haiti-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Haiti;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-14-a-confirmar-14.webp
wc26-haiti-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Haiti;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-15-a-confirmar-15.webp
wc26-haiti-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Haiti;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-16-a-confirmar-16.webp
wc26-haiti-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Haiti;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-17-a-confirmar-17.webp
wc26-haiti-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Haiti;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-18-a-confirmar-18.webp
wc26-haiti-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Haiti;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-19-a-confirmar-19.webp
wc26-haiti-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Haiti;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-20-a-confirmar-20.webp
wc26-haiti-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Haiti;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-21-a-confirmar-21.webp
wc26-haiti-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Haiti;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-22-a-confirmar-22.webp
wc26-haiti-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Haiti;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-23-a-confirmar-23.webp
wc26-haiti-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Haiti;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-24-a-confirmar-24.webp
wc26-haiti-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Haiti;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-25-a-confirmar-25.webp
wc26-haiti-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Haiti;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-haiti/wc26-haiti-jogador-26-a-confirmar-26.webp
wc26-curacao-jogador-01-a-confirmar-01;Jogador 01 — a confirmar;Curaçao;1;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-01-a-confirmar-01.webp
wc26-curacao-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;Curaçao;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-02-a-confirmar-02.webp
wc26-curacao-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;Curaçao;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-03-a-confirmar-03.webp
wc26-curacao-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;Curaçao;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-04-a-confirmar-04.webp
wc26-curacao-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Curaçao;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-05-a-confirmar-05.webp
wc26-curacao-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Curaçao;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-06-a-confirmar-06.webp
wc26-curacao-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Curaçao;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-07-a-confirmar-07.webp
wc26-curacao-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Curaçao;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-08-a-confirmar-08.webp
wc26-curacao-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Curaçao;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-09-a-confirmar-09.webp
wc26-curacao-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Curaçao;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-10-a-confirmar-10.webp
wc26-curacao-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Curaçao;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-11-a-confirmar-11.webp
wc26-curacao-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Curaçao;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-12-a-confirmar-12.webp
wc26-curacao-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Curaçao;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-13-a-confirmar-13.webp
wc26-curacao-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Curaçao;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-14-a-confirmar-14.webp
wc26-curacao-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Curaçao;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-15-a-confirmar-15.webp
wc26-curacao-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Curaçao;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-16-a-confirmar-16.webp
wc26-curacao-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Curaçao;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-17-a-confirmar-17.webp
wc26-curacao-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Curaçao;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-18-a-confirmar-18.webp
wc26-curacao-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Curaçao;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-19-a-confirmar-19.webp
wc26-curacao-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Curaçao;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-20-a-confirmar-20.webp
wc26-curacao-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Curaçao;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-21-a-confirmar-21.webp
wc26-curacao-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Curaçao;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-22-a-confirmar-22.webp
wc26-curacao-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Curaçao;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-23-a-confirmar-23.webp
wc26-curacao-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Curaçao;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-24-a-confirmar-24.webp
wc26-curacao-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Curaçao;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-25-a-confirmar-25.webp
wc26-curacao-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Curaçao;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-curacao/wc26-curacao-jogador-26-a-confirmar-26.webp
wc26-brasil-2026-neymar-jr-01;Neymar Jr;Brasil 2026;10;Atacante;lendaria;parcial;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-neymar-jr-01.webp
wc26-brasil-2026-vini-jr-02;Vini Jr;Brasil 2026;7;Atacante;lendaria;parcial;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-vini-jr-02.webp
wc26-brasil-2026-rodrygo-03;Rodrygo;Brasil 2026;10;Atacante;ouro;parcial;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-rodrygo-03.webp
wc26-brasil-2026-endrick-04;Endrick;Brasil 2026;9;Atacante;ouro;parcial;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-endrick-04.webp
wc26-brasil-2026-alisson-05;Alisson;Brasil 2026;1;Goleiro;ouro;parcial;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-alisson-05.webp
wc26-brasil-2026-bruno-guimaraes-06;Bruno Guimarães;Brasil 2026;8;Meia;rara;parcial;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-bruno-guimaraes-06.webp
wc26-brasil-2026-marquinhos-07;Marquinhos;Brasil 2026;4;Zagueiro;rara;parcial;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-marquinhos-07.webp
wc26-brasil-2026-raphinha-08;Raphinha;Brasil 2026;19;Ponta;comum;parcial;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-raphinha-08.webp
wc26-brasil-2026-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Brasil 2026;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-09-a-confirmar-09.webp
wc26-brasil-2026-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Brasil 2026;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-10-a-confirmar-10.webp
wc26-brasil-2026-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Brasil 2026;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-11-a-confirmar-11.webp
wc26-brasil-2026-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Brasil 2026;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-12-a-confirmar-12.webp
wc26-brasil-2026-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Brasil 2026;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-13-a-confirmar-13.webp
wc26-brasil-2026-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Brasil 2026;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-14-a-confirmar-14.webp
wc26-brasil-2026-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Brasil 2026;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-15-a-confirmar-15.webp
wc26-brasil-2026-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Brasil 2026;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-16-a-confirmar-16.webp
wc26-brasil-2026-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Brasil 2026;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-17-a-confirmar-17.webp
wc26-brasil-2026-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Brasil 2026;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-18-a-confirmar-18.webp
wc26-brasil-2026-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Brasil 2026;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-19-a-confirmar-19.webp
wc26-brasil-2026-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Brasil 2026;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-20-a-confirmar-20.webp
wc26-brasil-2026-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Brasil 2026;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-21-a-confirmar-21.webp
wc26-brasil-2026-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Brasil 2026;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-22-a-confirmar-22.webp
wc26-brasil-2026-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Brasil 2026;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-23-a-confirmar-23.webp
wc26-brasil-2026-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Brasil 2026;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-24-a-confirmar-24.webp
wc26-brasil-2026-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Brasil 2026;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-25-a-confirmar-25.webp
wc26-brasil-2026-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Brasil 2026;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-brasil-2026/wc26-brasil-2026-jogador-26-a-confirmar-26.webp
wc26-argentina-messi-01;Messi;Argentina;10;Atacante;lendaria;parcial;assets/images/stickers/selecoes-2026/wc26-argentina/wc26-argentina-messi-01.webp
wc26-argentina-lautaro-martinez-02;Lautaro Martínez;Argentina;9;Atacante;ouro;parcial;assets/images/stickers/selecoes-2026/wc26-argentina/wc26-argentina-lautaro-martinez-02.webp
wc26-argentina-emiliano-martinez-03;Emiliano Martínez;Argentina;1;Goleiro;rara;parcial;assets/images/stickers/selecoes-2026/wc26-argentina/wc26-argentina-emiliano-martinez-03.webp
wc26-argentina-rodrigo-de-paul-04;Rodrigo De Paul;Argentina;7;Meia;rara;parcial;assets/images/stickers/selecoes-2026/wc26-argentina/wc26-argentina-rodrigo-de-paul-04.webp
wc26-argentina-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Argentina;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-argentina/wc26-argentina-jogador-05-a-confirmar-05.webp
wc26-argentina-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Argentina;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-argentina/wc26-argentina-jogador-06-a-confirmar-06.webp
wc26-argentina-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Argentina;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-argentina/wc26-argentina-jogador-07-a-confirmar-07.webp
wc26-argentina-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Argentina;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-argentina/wc26-argentina-jogador-08-a-confirmar-08.webp
